Comments,Label
Abiha ka elaaaj krwao,NCA
Rabail should win. Kashaf and bilal is irritating af,NCA
Paisay ki hawas mein hum apni tehzeeb bhool jatay hein,NCA
Daniya is most deserving i sport her,NCA
Rabail,NCA
Rabil cham pions,NCA
DAMN! <br>THIS SHOW MADE ME FOKIN DEAF!??,NCA
Rabail KO nikalo,NCA
So far dania is deserving,NCA
Abeeha i love this Nice Girl,NCA
Rabail sahi ha or rabail ko aagay Jana chiya,NCA
Big boss coly,NCA
??? ????? ??? ??? ????? ??,NCA
SB s phly to is rbail bdtamiz or behaya orat ko nikala jye jo apny apko bhtt hseen smhjti h bhuri bndrya to lgti h bt bt pr gali bkti h or dusro ,CA
"har chez ki calculation ki ja rahi hai mic ki , kabi kapro ki etc",NCA
Show is going bored,NCA
Abeeha should be out. Yahya is best,NCA
Parhay likhy jahil??,CA
this is how many people think daniya should win<br>    ////,NCA
Daniya,NCA
Very irritating show...  I really  feeling bad..  Such shows...  How they throwing they dress&#39;s language chee,NCA
Dania,NCA
Rabail and daniya good,NCA
Daniya or tino ko hona,NCA
These all player in this house are good these players give public entertainment tarka,NCA
"boss Yahya has an amazing comic timing, fab buddy...",NCA
Abiha ko wapis ana chye,NCA
rabel sahi hai,NCA
Ye motu ldki mujhe blkul pasand nei hai????,NCA
Right now <br>cameraman :...What  is going on here!!!????,NCA
When they mentioned about sugar daddy ????,NCA
Rabail superb,NCA
Yahya kashaf and rubaisha are honest,NCA
Waqar ke show mein ye wahiyat type ke insan kgan se uthate ho...<br><br>Sare pakistan mein nalle hi bhre pade ho,NCA
We want Dania,NCA
Dania ko wapis lo,NCA
Rabail KO nikalo,NCA
Daniya is a descent girl????,NCA
Daniya is a descent girl????,NCA
Daniya will be win insallah,NCA
Dania is well deserving ????????,NCA
Rabil ne glth kia,NCA
rabail,NCA
Aamir or abiha ko waqei niklao bagerto ko,CA
abeeha,NCA
abiha,NCA
I hope Kashaf will be eliminated,NCA
Yaya ko nikaloo,NCA
Hy kia,NCA
Kashaf ko nikalo,NCA
Yaar Rehan ko dekh ky mujy mera aik boht acha dost yaad ata ha,NCA
rabail should winn,NCA
Amir n abiha ?? demgh se laidel ese logo ko to nikl dena chye show se ???? rizk ki ahmiyat ni hy in m besharm,NCA
Abiha to zaroorat se ziada budtameez hai,NCA
Mr.Bilal kam shaam??,NCA
Rabail kam az kam apna       moun hi sambhal liya kar jahil dash dash dash,CA
Rabail and aamir tou naffrat kay qabbil bhi nahi hai,NCA
Vvvvvvery nice Abbiha and yahya,NCA
Dania jeet jy,NCA
Kashaf ki smile kis ko achi laghti hy,NCA
Kashaf na gallay ma soda marvaya va ha itna rola dalti ha,NCA
Rabail Apnai Abba wali bt pr bara bura mna rhi hai or jo Daniya ko kha woh kch ni bs apni pr lgay to waqar yd a gaye  or dosro ke leye jo wording use kr rhi thi ????,NCA
"Rabail is love, fantastic contestant",NCA
Rabail should be  champion,NCA
thumbs up for kashaf...,NCA
Abiha should be out from Hom. Her mentally condition is not sound.,NCA
00966581304703 ???? ????? sialkot s,NCA
Rabiel dosro ko itni galiya nikalti ha or JB koi ise kuch keh day to Shareef khandan yad ajata ha or amir b bohat batmiz ha,NCA
Waqar zaka Lana Tere chehre per insan ??,NCA
rabail is a dual character girl,NCA
Waqar zaka kia dikha rha qoom ko,NCA
amir  ko wapis show me hona chaiye mera vote amir ko h,NCA
Yr kya rndikhana h,CA
Drame Baaz Rabail h,NCA
Sasti heeramandi,NCA
pele to ktne masum thi ab ose pagel ko kay ho gaya,NCA
Rabil over smrat  iss k tiktok   kya  gasti haa yaa,NCA
yaa rabiyal  bohat barew gasti,CA
Daneaa is the best,NCA
Bashak dania samjdar ha  leken final rabail jeete gi kun ke wo bohat chalak ha  sab Ko larwa rahi ha khud khamoshi se bathi ha,NCA
rabel&#39;s wrong,NCA
Rabail kud to sab ke man baap ko bolati rahti hai jab Koi agar iske man baap ka naam Le to yah galiyan deti Hai yah sab kya hai waqar zaka,NCA
Waqar zaka aapko Allah ka wasta Rabail ko show se bahar nikal do,NCA
Rabail to kud ko pata nai Kiya samji ti hai bat Karne ki tamiz nahin Hai isko,NCA
Waqar zaka ye sab kya ho raha hai ek ladka ek ladki ko utha kar fenk raha hai ham log Muslim Hai yah sab theek nahin,NCA
Abhiha best,NCA
????????????????????????,NCA
Rabel final ma Jani Chaya rabel is good,NCA
Rebel good yayA good,NCA
Sirf yaya or guse wali hi achi,NCA
Daniya tom boy will be the winner.because she deserve her,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=4956"">01:22:36</a> chal be lallu tu andar ja... hahahahahahah",CA
SO BAD PROGRAM IT CREATED europannn culture in pakistan,NCA
I am going to support abiha and daniya till end ??,NCA
dania is best and desrve to gi in final,NCA
Dania you win,NCA
Abiha&#39;s Smile????????????????,NCA
I support daniya,NCA
Amir ko bara acha insan samjhta tha lakin main ghalt tha,NCA
Amir sari ldkeyo me don bna hoa hy koi hota takkar ka tu isey pta chlta muqabla??,NCA
ishq kr ky kee kamaya....! kadi vich pwayaa!,NCA
2 takay ki larkiyaan aur woh larkana ka amir cake????,NCA
ye  janwar kin k hain????,NCA
Is sindi ko bagaho,NCA
Irritated all are below the  standards people&#39;s no family background 1st episode see all r sooper ghtya show depend on people category not at such ghtya,NCA
Gareebo ka bigg boss,NCA
Daniya ko final main jana cahhey,NCA
Rabail caring girl??,NCA
Rabail is loveeee,NCA
Rabel is such a prick two faced ! Could never be trusted!,NCA
Host waqar gasti ka bacha ha,NCA
Yaya,NCA
Rabail is so much irritating..????,NCA
Daniya IN SHAAA ALLAH win kry gi so cute ??,NCA
Dania is most deserving and have all qualities to be a champion,NCA
yar karachi walo se itna bugs tuba jawab hain wo b muh tor magar no comments,NCA
Rabail is lizard ??????????????,NCA
Br br bag sy kpry nikal k phnkny wla scn funny tha????,NCA
"Bigg boss ke copy caters,  wow,  chai kuch to Pakistani original banao",NCA
Amir sahi bagairat hai,NCA
Daniya is the best,NCA
cutoo ne sai side pe reh k enjoy kiya,NCA
Dania is best contestant,NCA
Begairti aur jahiliyat ki inteha hai behaya auntiyan??,CA
Tu rande hy Rabin mera nam Sony hy mil na hy mujh sy,CA
amir great,NCA
Rubbel u r superb girl...am big fan of u...best wishes...GoD blessed,NCA
As amir ko sharm ana chahi.,NCA
Daniya ayi u crying it&#39;s not good so u r not storng,NCA
Rabail did wrong she is too much abusive,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=2008"">33:28</a> ye <b>I don&#39;t think</b> ye kiska hai????",NCA
Daina,NCA
Rabel bahot gali deti hai sali,NCA
Abhiya bahot badtameez hai,NCA
Aisa kaisa show  hai kisko bhi power dena  badtameezi se karna I don&#39;t like this  show,NCA
Rabail I m your big fan,NCA
???? ??? ???? ?? ??? ??? ?? ??? ????? ???? ???? ????? ??? ?????? ?? ?? ???? ??,NCA
???? ?? ???? ??? ???? ?? ???? ???? ???? ?? ??? ?? ??? ??,NCA
Dania is Best Rabel And Aamir dramatic ha real talent Dania ma ha or   Zeeshan ko b eliminatw krdya?,NCA
Inthai ghatiya show ho gya hay ab itni abusing language...ufff tobha,NCA
Rabeel is win insha Allah,NCA
Raberl is win,NCA
Bilal,NCA
Yah yah,NCA
Its so irritating,NCA
I like you amor ????,NCA
Rabail .... Theek hai,NCA
1 yaya sub pe baaari a ....dani and yaya gOood,NCA
1 yaya sub pe baaari a ....dani and yaya gOood,NCA
Rabail,NCA
Rabail is too bad,NCA
Daniya should win the game,NCA
Yaar daniya ko jeetao game,NCA
Bilal ko final jeetna chahiha,NCA
Rabil ki mkb,NCA
Yar rabial thk hai <br>Abiha ne party Change Galt ki jab k amir b rabial ka friend he raha rabial yar bhot Caring girl ha mene deka os ko is show,NCA
Kashaf is soo irritating??,NCA
YAar kue Aisa Sab dekha rhay ho..... Khuda ka kouf kRO....... Asked aisay logo or aisay ajeeb shows KI wajah se Pakistan KI izaat girty,NCA
Sub ko nikal do 1 crore zaya mat karo in me se koi bhi qaabil nahi sub mailay hen??,NCA
Abiha BHT achi Lgti Thi Mujhy But ye dekh K Too Allah Door Hi rkhy Kal Ko shreef bak k Kisi K ghr jay Gii Bad mein unhein Bhii ese Hi Nchay Gii OR AMIR,NCA
Yar Bht Galt hY Ye Apni POWR ka Glt Istmal Kr rhy Abiha Or Amir Inhein Esa Nhi Krna Chahiye Tha Kmz Km Ya Kuch To Agy pichy Ka Khyal Kroo Ye to Ese Kr rhy Jese Dushmni Nikal Rhy,NCA
Badtameez tu sab hyn tu win ko choice krna very impossible but Maria or Sidra ko ek or moqa milna chahiye bat rhi sandul or hareem on ko b moqa ,NCA
"Can’t wait for tomorrow’s episode! I hope Rabail wins.. everyone else is chappre k daddu.. she is daring, and well deserving.. they’re all just scared of ",NCA
Daniya is the real winner of this show<br><br><br>Rabail is working for Waqar . @Waqarzaka when u introduce her as ur &quot;man&quot; have saw soundt,NCA
Dania is thhe best. She&#39;s the  most polite grl.nd she should win,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=1144"">19:04</a> most funny scene!??????",CA
they are copying BIG BOSS,NCA
amir and abiha are doing wrong.. they should be expelled,NCA
Rehan is best. Usko he nikal Dia ha ajeeb. Rehan ko wapas laiyen,NCA
Rehan is real champion,NCA
Rehan ko wapas layen,NCA
Rabil is not good girl,NCA
Kashaf said Lalu to cutu but she is herself Lalu??????,NCA
Rabail dil ki achi hai,NCA
Big boss k lvl ka nhi ??,NCA
abiha,NCA
abiha,NCA
Yaya is best,NCA
Dania and bilal are literally humans????bakiyo ka pata nhi,NCA
Amir is not write,NCA
mai dania ko final mei dekhna chahunga,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=3694"">1:01:34</a> abiha said hum bhi pakistani player hey is ki shakal hey Pakistani player wali hahahah",CA
Abi tak to 1.9 millions view&#39;s howay hy,NCA
Ye gane bhi hamare Indian gate hai,NCA
Kabhi sasta nasha krne ka man kre ye show dekh liyo,NCA
Saste nshe kr rhe hai ye,NCA
daniya in sb mein bht behtr hai,NCA
Full sharni Rabail ??,NCA
Rabail best ??,NCA
Rabel is not write waqar zaqa ye dosron larkiyon pr ilzam lagati h is ke sath siyal b brwa h yaya very good,NCA
Daniya ka kasoor ni he,NCA
Hareem shah aur uski dost ko bulao??,NCA
"Abiha ki mental health theek nhin lag rahi hai, I&#39;m a student of psychology and knows it better. I think elimination ko Abiha ne bohat serious le liya hai",NCA
Nahin..Anna..chahie..harim..sandal..ko,NCA
Rabail ko final mai jana chaiye,NCA
Abha Fatima is good,NCA
abeeha fatima love you,NCA
Beta is show main achy khandan k log nahe aty,NCA
Abiha is sachi,NCA
Abhi han and Aamir dirty,NCA
Dania,NCA
Ghariibo ka big boss,NCA
Abiha ko wapis ana chahiye,NCA
Rabail hod gai thi maa baap par ab ose ka maa baap par baat gai hai to ose gussa aa gaia this is not fair,NCA
Daniaaaaa win ishAhaAllah she deserve,NCA
Rabail agar musalman h tu mujhe ni lgta k wo musalman h,NCA
Tania and kashaf best,NCA
"Not sure, If I&#39;m retarded, watched half episode. Sheet.",NCA
DANIYA ZINDABAD,NCA
Yahan bukul bhi acha NH howa horha,NCA
Rabal ko nakalo,NCA
"Aamir, abiha and rabel  are deserving and aamir  is at peak. He should win this contest",NCA
Abiha and Aamir my favourite,NCA
Abiha bht bewakooof nikli yar afsos horha <br>Rabail best,NCA
Kia jahil insan h ye amir,NCA
Rabail tum se ye umeed ni thi.. ni hona chahiye tumhy,NCA
Dania should win.<br>Rabail aur kashaf ko nikaalo<br>Aur please Zeeshan ko waapis le hae,NCA
I just wanna say kia chutiay akhaty kiay hain.,NCA
Rabeil ko show se nikalo bara kehti hai ma bap pe na ja khood to choti choti baton pe ma bap ko le ati hai is ko show se nikalo please or dania ko jeet nah chahiya,NCA
Rabel ko nikalo bae gndi paidawar,CA
"band bja do gikis ko sun kr hansi ati hi like kry,",NCA
i reqwast ky rabail or amir ko na nikaly.,NCA
Baigharti wala show,NCA
Ksa show h ye ??,NCA
Sabar se baat kare ap log ye kha ki akal mandi hai ??,NCA
abiha ka real face samny aya,NCA
jahan rabel ko apna thora faida dikhta hy wahan ghus jati h,NCA
dania niklni chahiye,NCA
ye rabeel na jety,NCA
Rabail,NCA
Rabel ko math nikalooo yarrr she is my favorite ??????,NCA
Kasafff ko nikaloo ??????????,NCA
Yahya,NCA
Abeha Best <br><br><br><br><br>GooD Job,NCA
Itne tumharaa hath nikal jaye ga rabail or amir dogy,NCA
Jiyo amir sial,NCA
Ajib  pagl log hain sun,NCA
Amir bhi ap muj se thora dur hn larkana but rabail api mere city ma hn islam abad,NCA
rabail  kml bandi ha or BOLD ha  she desrves to win,NCA
Rabail Famous GhaStiii Hai Isalamabad Ki Top 1 GhasTiii Baqiii daniyalll OsM Yaar I Like You Beacuse Apny BhT Soft React Kiyaa??????,NCA
"Pause at <a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=736"">12:16</a>",CA
Ek dusray k parents ko nhi laana chahiay  beech main<br>Or Kashaf ny ghalt baat boli  hy Rabail ko,NCA
amir glt kr raha lrkio k kprey phek raha hai,NCA
Kashaf ko ainak waly jin ma hona chiea tha,NCA
Cameramen ko to award do literally 5 dafa spot hochuka hai,NCA
"Cameramen in the mirror at <a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=5335"">1:28:55</a>",NCA
rabail hoo huna chai,NCA
Sab sy ghatiya rabail na izzat krwani ATI na krni aisi ki show mai rakh kr show ki bezati hai,CA
Ajeeb begairti he galazat mucha k rakhi he janwar bhi inse behter hotey hen ??????,CA
Waqqar zaka bhi kyaaa item hai yr pata Ni Kya samjhta h apne apko hahahahaha ?? thori deeni batain seekh kr lecture de diya or apne show ki t.r.p Gian krli hahaha,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=1542"">25:42</a>abeeha...saf pta chal rha he apne nikl jane ka srapaa nikaal rhi he ye lrki",NCA
Daniya,NCA
Esa b kuch ni keh dia tha yahya ne k abeeha churail bn k us k piche pr gai he or ghalt word use kri us k sath.blke apni asliat dikhai he is lrki abeeha ne,NCA
Waqar tm show chala rhy ho ya behayai phela rhy ho Allah ka khof kro sb,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=735"">12:15</a> ladkai ki kuch nazar aya .",CA
Nadia ko bahir ni hona chaye,NCA
Rabail ap bht achi ho api lekin apko koi samjhta nh... Ap aise hi raho jesi ho bht achi ho love you appi ????,NCA
Rabail ap bht achi ho api lekin apko koi samjhta nh... Ap aise hi raho jesi ho bht achi ho love you appi ????,NCA
Rabail I Love You So Much InshaAllah ap He win karogi ap bht achi ho me apko bht like karti hon api love you,NCA
Daniya ko rehne do rabail ko out karo,NCA
Yahya best,NCA
Sasty chooton ka program,NCA
PUT DANIYA IN THE FINALLLL,NCA
"BRING BACK ZEESHAN, BALAAJ AND RAIHAN PLEASEE",NCA
rabail should be kick out,NCA
Kisi b contestant main decision making power ni h sb aik dosry py depend krty hen Dania kafi behtr h baqi sb sy aur bilal Rabail aur amir ko show sy nikal ,NCA
yahyaa rocksssss????,NCA
Dania is a good,NCA
Rabail ko nikalo,NCA
??????? ?????? ??? ????? ??? ???????? ?? ????? ????? ??? ???? ?? ??? ?? ????? ????? ???? ????? ?? ?????? ??? ??? ?????? ??? ??? ????? ??? ?? ???,NCA
Dania jeety gi insha ALLAH,NCA
Rabail ko bahar hona chahiye,NCA
Rabail ko bahar hona chahiye,NCA
Zeeshan should be in the gane,NCA
daniya,NCA
Rabail ko mat nikala she is deserving,NCA
Dania or yaya,NCA
Rabail baaandri jaisi taaasub bri lrki b ni dakhi she is over self conceited,NCA
Abeeha jaisi buri lrki aaj tk ni dakhi,NCA
Abeeha jaisi buri lrki aaj tk ni dakhi,NCA
Rabail,NCA
Bato se to bagerat hi lagti ho tum maa bap ko tum koch bi ni samjhti hogi,NCA
Rebal  sahkall se gashti lagti h,NCA
Zeeshan should be back in the game,NCA
Rabil kitne achy khandan se hai ye wo waqai batri hai,NCA
Rabel shoud leave<br>Yaya ahould stay,NCA
Amir male ego yaya is far better than him,NCA
Abiha ko mental hospital bhejo,NCA
Abiha<br>Dear your my favorite and also this is true that I like you?? lakin plz esa nhi karo yar apko esa karta dekh kar roona arha h ??ma request kar rha ho plz atleast  ap esa nhi karo??,NCA
Daniya Honi Chahi ye Daniya is The Best,NCA
Yahaya bacha Diamg hai Iska kam nhi h is show mai,NCA
Papa Khn hyn Bhae Rabail ki sunlo Papa????,NCA
Daniya Rubaisha Abisha??Bilal Ye Final tk jany chaye,NCA
Ma fullk protocol k 7 ao ga SUB INSPER HO Mari jan no tension,NCA
Par mari jan jeet k ana,NCA
Rabil ya gastiii ha e nsi apnay ma bad ki,NCA
Poliii Pahalwa k nam f.b or masngaer hs or isnta b,NCA
public demand is waqar ko jooty maro,NCA
In ko btai ma shoter ho,NCA
Rabilll tun jis tara kahaoo gi wasay e karo ga,NCA
Amir ko nikala jae or bilaj ko laya jae,NCA
Shaky camra shoot??They shoot by camra men not by fix camras in wall??,NCA
Rabali  Dania  ka bar ma bat nie karni chiya thi ap. Ki frnd thi,NCA
Rabali jsi bi ho likn dil ki bhot achi ha nic friends,NCA
Daniya so nic girl allah pak ap ko khus rkhy,NCA
Rabail good,NCA
Jo daniya ki perfumes like karta hai wo like kary,NCA
Champion Amer,NCA
Just Rabail suchi lge h ab to Tom boy ne b abeeha ko seekha k peeth pechy chora dalne wala mamla kr Dia h ye 4 girls n yahya not deserved,NCA
Hy daniya,NCA
Bigg boss ki copy,NCA
Please Allah ka wasta h Yahya ne jitna hand Phelan a t phela lya or kashaf ne bht Shor Macha Lia dono ko nikal do,NCA
Rabeel lokrl girl,NCA
rabail ko agay jana chahiya........ i am with rabail,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=2970"">49:30</a> she should be stood strong ????",CA
what is a show i love your show,NCA
"Abiha is such a brat ! Shows your real character. Its good that she should b out of the house . <br>She is not performing her tast, instead she is just taking out her own grudged.",NCA
Dania is best contestants,NCA
ye bhot galt hai touch krne ko nhi bola tha abeeha bhot over ho rhi hai please kuch karo iska,NCA
Rabil is best,NCA
please rabail should win,NCA
Rabail is out of her limits how she can say such things to yahya .very disappointed rabail you was my favourite contestant but from now you’re  the worst contestant,NCA
rabil not good,NCA
Rabail is so double standard! I think dania is deserving and haven’t crossed any limits. She should be the winner and she deserves to be one.,NCA
plz Meri chenl ko subscribe kro plz,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=3485"">58:05</a> WTH :D :D :D",CA
Dania,NCA
Hadd se ziada Dragged Episode??????..,NCA
Kashaf’s voice is so irritating ??,NCA
