Comments,Label
dania,NCA
daniya kashaf or yahya group great,NCA
garibo ka big boss,NCA
rabail ko hona chahiye,NCA
dania should win,NCA
zhair c bat hareem sha or sandal khatak ko ana hee tha nhe to ap ka show kesy femas,NCA
yh sb log,NCA
kia bakawas ha,NCA
i like rabial,NCA
hareem shah ko bolao jaldi,NCA
i39m from islamabad and i gotta be honest i don39t like rabail she39s a d,NCA
gareebo ka big boss,NCA
rabail sacii say nhi lagti ky apny baap say hy,NCA
bi think dania will win this showb,NCA
very bed wrong this show don39t touch any person,NCA
abhia should be came back,NCA
plz waqar is show ma toch karne mana kare larke aram sy toch kar rahe ha ye muslim han,NCA
hit like if u want dania to win champiobs,NCA
danya will win,NCA
koi desii type b hna chaiye,NCA
rabel and aamir,NCA
abhia ko show main hona chahye,NCA
roz ana cahiya show pora one week waite krna prta ha or us k bad bhi bss ek hi dear dekhna ko milta ha,NCA
harem shah or sundal khatak ko nhi lana cahiya,NCA
rabail ko pehli fursat me nikaalna chaye tha,NCA
dania should winnnn,NCA
a chutiya lodi kashyap ne bilal ki shi leli,NCA
they all are mad peoples so irritating,NCA
hareem shah or sandal ko aana chahy,NCA
abhiha is gashti kuti kanjri,CA
bigg boss ki copy hai lekin boht ghatiya waliyr aap pakistani log kya dekh rahe ho,NCA
rabail straight firward ha she should win jo ha moun per ha,NCA
i have never seen such a show so much funbrit39s a sooper dooper show and i wish its cross big bossss alssooooo,NCA
gali bakna inko alaw h ya kya h yaaar,NCA
waqar ye kya kra rhe ho bhieeeeye show h ya koi madari ka khel,NCA
yahya and bilal goods player,NCA
sasta bigboss,NCA
amir or rabile ki jaga replace kardo,NCA
abiha ko kuch mt kaho mjy rona ata,NCA
waqr zaqa ko kiya hogya ha kis trha ki jahil log ay ha,NCA
dania deserves this,NCA
dania be strong girl u got it,NCA
ya moti bhot bore krti kashif ka ilawa jo dosri ha roba aysha i think,NCA
yeaha yeaha,NCA
rabail sheikh,NCA
blake cap girl is no 1 jo is epsode me bilal sath thi,NCA
rabail sheikh,NCA
g nahin ana chahyebrbilal mein or yahya ko remove ho jana chahye,NCA
not harmeen shah plz,NCA
abiha is good one,NCA
daniya mujhe aap se milna zindagi me ek bar to jarur,NCA
meri tarfse to daniya winr hune chahiye yrr wakarplz baniya ko winr bana plz wakar bhi riquwast h aapse,NCA
rabail ko rehnaw chaiya,NCA
bilal your winer,NCA
ganta comments dekhta ho zeeshan ka nam ka comments bhar gaye lakin abi tak usko wapis ni laya,NCA
i think animals better,NCA
abiha ko nahi jana chahiya,NCA
yahya ko b out kia jaye,NCA
abiha or amir ghlt kr rhy sbko tng kr k inko out hona bnta hy,NCA
yahya ko kashf ko nikal na chahiye tha abiha ko nahi,NCA
yaha is the best,NCA
rabel thali ka began hai har kisi k sath set ho jati hai,NCA
daniya inshallah vin,NCA
rebel ko nikloo sab sy phely,NCA
dania deserve to be in fainal,NCA
dania i love you sch m pata ni kb se,NCA
daniya k leay yes,NCA
dania,NCA
i want dania to win,NCA
dania made me cryyyy,NCA
rabail nd amir should be kicked out,NCA
kanjaro wala ghar lg rha hy,NCA
how is it a family show,NCA
rabeel dramebaz,NCA
in sub me abiha great girl hi baki sub gali galoch krte he ye bi nae soch rahe k hume dunia dekh rahi hi,NCA
waqar sir daniya and abiha champion hain r ba shaur bhe hain,NCA
i want dania to win,NCA
daniya and roob aysha is best,NCA
daniya is the best contestest gbu daniya,NCA
harerm shah ka na bolana,NCA
bilal zindabad,NCA
rabail did wrong to dania she accurseed dania39s parents first and that was not the right way,NCA
dania should be champion and no one deserves,NCA
let39s dania win the campion and the moti saand is dramebazz,NCA
ghand ma ghus ka phat gal gi,NCA
big boss ki nakl ajeeb shw,NCA
poora adha toh pichla episode dikha diya,NCA
rabial ko foran disqualified kr dna chye kyun k wo poora environment kharab kr rhi ha,NCA
abeha is decent girl,NCA
hareem shah or sandal khatak ko nhi ana chye brye loag edr tak punch ye top 8 m brab wo dono koi task kiya begair kesi a skti hai ye unfair hoga,NCA
i vote for rabail,NCA
rabail ko show me rehna cahiye,NCA
rabail sheikh should win,NCA
rabail should win,NCA
yahya doubles face idhr ki udrr nikalo isko py sympathy gain kra,NCA
amir ali siyal is guddd,NCA
hareem shah,NCA
kick out bilal,NCA
abiha is sooo irritating,NCA
abiha ko win hona chaye,NCA
abiha ap roti howi bilkul achi nhi lagti ap hasti rhy or sab ko tang ker rhy ap meri boht favorite ha,NCA
please out rabail shiekh brand bring hareem shah,NCA
aamir siyal lov u yrrrr,NCA
dania and yahya is deserving,NCA
rabail is show k like hi ni abiha ko rakhna chahye rabail k badle,NCA
dania the deserving girl bring her back,NCA
bring dania back,NCA
ab asleyat samny aye abiha ke,NCA
bkwas,NCA
i dont like rabail because she pass a bad comment,NCA
animals sa b batar hain ye sbb,NCA
rabail and abiha ko nikal do,NCA
muslim hain hum sub say zaroori ye hea,NCA
galiyon pay pabandi lagayain bahir karain jo nhi rukti,NCA
plz irritating show say interesting show bnayain plz,NCA
boohat buri parwarish hea rabail ki toa,NCA
family show bnao plz isay,NCA
zeshan ko ly kr aya,NCA
sir waqar loose character wail girls bahir karo plzsociety pay asar theek nhi parta hmari bachiyon pay,NCA
dania is champion,NCA
dania deserve title,NCA
rabail society kharab kar rahi hea,NCA
hareem shah or sandal khattak ko la aye,NCA
harma shah ko,NCA
rabil ko niklao plzzzz bbtt over confidence or bdtaameezzz h,NCA
bilal speak like bilawal baby,NCA
i just came in the comment section to see peoples reaction on amir39s tashreev,NCA
pakistani version of big boss,NCA
what was the ending,NCA
yahyakashaf and dania are good and right but rabail ik chorail hainikalo ise,NCA
no one bramir lusi bhena,NCA
qute is the rabail i love you,NCA
yar es moti bains ko please nikal dy buhat ooncha bolti hai,CA
im voting for zeeshan,NCA
ye to tatti hy,NCA
kashaf ko khuda ka wasta nikalo yaar,NCA
rabail ko kickout karo behuda ladki,CA
rubaisha in final,NCA
kick out amir larkana he is not desavr it,NCA
rabil koa show sy outtt hoonaa chaayeeeee intehai chalaaak taareeen ort hay,NCA
i love abiha my name also start with a anabiya,NCA
daniyan is brave and good girl,NCA
pakistanion ki jahalt ka real face,CA
daniya ko jetao,NCA
rabail abiha amir kashaf daniya hammad,NCA
rabaill is best,NCA
bakbaas hai pura episode,NCA
abiya ko show me wapis leya jae please,NCA
badtammez sb k sb,NCA
rabail ki fun maida shah rabail mri dua h winer ap hi ho i really like you love you,NCA
dania over girl har wqt aisy cheekhti h jesy us k galy m kawaa phans gya ho dania khashaf rubaisha yahiya ye log bht over hn mental causes hn inhn bs mental hospital m hony chy,NCA
i want rabail to be eliminated,NCA
daniya is best in all of these contestent smart in playing,NCA
winer rabel ko hona chy wo deserve krti h champion bna,NCA
rabel my frvt kis kis ko rabel achi lgti h mjhy to bht sy bhi zayada psnd h,NCA
kashaf bht buri h do moun hn us ky mithi shuri m bht mirchi lgi hn,CA
kashaf bahar honi chahya,NCA
next ep kab aye gi,NCA
episode 18 kaha hai,NCA
we also miss zeeshan come back,NCA
rabail ko sari motyoun nay gar liya ha brrabail ko title milna chaiye q k wo kisi say nai darti,NCA
rubaisha or kashaf jani chy or maria or balaaj wapis aany chy reason ye h k kashaf ki zubaan bht jahilan h or rubaisha deserve nhi krti,NCA
dania is fair and good rabail ye title deserve nhi krtejiska khud pr qabu nhi wo champion nhii love dania,NCA
rabail ko discolify nai karna chaiye,NCA
tomboy,NCA
upload the new episode,NCA
rabail sab say thek ha,NCA
kick out rabail,NCA
kurti rabail,CA
kashaf out,NCA
saray jahil hainorsab se ziada rabail jahil hai,CA
show kab start ho ga,NCA
rabail is like what do i say she don39t have any manners and i want dania to win,NCA
ya show week ma 2 ya 3 tim hona chiya,NCA
rabail dramabaz,NCA
zeashan,NCA
rabeel or amir or ye bilal bhe en sab ke elawa sabko game main hona chahiye,NCA
dania ko game k fainal ma jna chye woh deserve krti h,NCA
bs is ko nkilo rabil ko,NCA
abhia moti nak waliii khusrii ko niklo bht irritates krtii is ki voice,CA
rabil boht batmez ha is ko shwo see nilkalbdo boht he neeshan lakir ha is jse bagart koi ni ha,CA
i love daniaamp kshafdania so cutekashaf soentetening,NCA
dania deserve win the game,NCA
rabial ko niklna chahiy tha that39s v ronh,NCA
this is completely unfair you people not only let rabail reenter the house but also gave her a chance to win even though she was p,NCA
yr next episode kab ayega,NCA
i want abiha back in game,NCA
bilal to apka agent hy audition sy hi sb ky samny hy phr bhi logo ko pata nhi lag raha,NCA
yahya or amir ko bahar hona chaey,NCA
or tummy kisi nay tamiz nehy sakhi kay bed pher bathnay key tamiz nehy han,NCA
daniya bht acha khyl rahi hy,NCA
abiha ko wapis lana chey wo dil ki saff hy unfair ho raha hy abiha ky sath,NCA
rabail k to banda andar dall k is ko insaniat samjhay is kameni ko,NCA
rebal nice,NCA
rebal,NCA
waqr bhi rebal achi player ha na naklo,NCA
daniya is no best bulky very very very very very very very best,NCA
asllam e lekum brjo jo pubg khelta hy is show dekhny k bad wo mere chanel ko subscribe kr ly me pubg ki live streem room banata hon or har roz new new trick upload krta hon thanks,NCA
sb choro itna krlia to cameras ghr mai lga dety ab ghr mai camera man39s khra krny ki zrort kya the,NCA
zeeshan should come back,NCA
thats true rabel is over reacting,NCA
we want rabel back rabel is best,NCA
rabail mein bht confidence ha or wo hi winning deserve krti ha brjo jo agrree krtaaaa haaa likeee,NCA
dania bilal both are best,NCA
sub ghadhe ek jaga pe jama hai,NCA
rabail should be out of this house she dont deserve to be here,NCA
rabial should be out from them show buz the way she talks with each other and talks very loose talking and abeeha should be in,NCA
ye behnchod naya bigboss bana liya in chutiyo ne,NCA
plzz upload next video,NCA
next episode kb ayega,NCA
danyaa ko jeetna chaheaa,NCA
is video ko 19 mnt se 20 mnt tk dekho or ak ghalti btao kiya he isme,NCA
my vote only for rabail,NCA
ek no timepasssss haiiiiiiii,NCA
only waste of time,NCA
bilal ko win karwao,NCA
islami hadood se nikla hua show ha aur sawaal islam ke mutaliq ufff allah hidayet de,NCA
daniya desrving this tital,NCA
dania final main ho,NCA
rabil and tom boy,NCA
abiha fatma vote,NCA
dania is the deserving champion,NCA
oar kashaf tooo larkooon say bhi zyadaa jangali jaahill hai aik number kiii,NCA
daniyaaaaaaa,NCA
khashafffffff,NCA
dania is well deserving she should win she has strong sports man spirit rabail is prchi as far as i understood,NCA
is show mai jitnay bi larkay hain mujhay bay intahaaaa k zehaarr lagtay hainn,NCA
daniyaaaaaaaaaa,NCA
dania deserves to be in final rabail should be eliminated,NCA
daniaa must be the winnnnerrrr,NCA
we want to see rubaisha in finale,NCA
rabail should win,NCA
i think winner daniya hai,NCA
the worst show exist,NCA
boy is great,NCA
daniya and ya ya,NCA
sir mara channel w4a creations ko support krain,NCA
rabail or yahaya ko show say nikal dayna chahiya,NCA
dania deserve this show,NCA
bechara bilal,NCA
aaj ayega na new episode,NCA
yeh biggboss ke copy karny ke try ke ney hahaha,NCA
sub k sub kunjir ha with waqar,NCA
rabail apna baap ki nai,NCA
episode 18 bhej doo khuda da waasta jayy 4 baar dekh raa ma yee,NCA
daniya kanwal ko hona chaiye,NCA
abiya i like u,NCA
rabail is my ex unfortntly shes a bitch guys soryy to say but shes an idiot shes have many ex like me,NCA
or balaj ko waps ana chaey,NCA
yaya ko eliminate hona chaya,NCA
rabile ko tattoo laga hua hai ya mujhe lag rha hai,NCA
rabail is going very personally with every one and but when someone talk some truth about her then she is becoming more,NCA
for abiha only,NCA
rabail ko nikal dena chaya,NCA
yaya abiya ka mo pa kole kar,NCA
amir rabail or bilal me se jeetne chahye,NCA
rabail fzool mai shokhi bnn rai hy yeh mtlbi hy isko kick out kren show sy,NCA
rabail woh nikalen,NCA
zeeshan ko wapas lao,NCA
zeeshan ko wapas laao,NCA
kashaf or rabail ko nikal do,NCA
bilal and dania,NCA
cutto ko champion banna chahiye,NCA
daniabrandbrkashaf,NCA
daniya deserve finale,NCA
dania is too good n deal very sensibly in every situation,NCA
rabail ko show se nikal dena chahiye,NCA
rabel is bold girl i like her,NCA
rabail queen,NCA
abiha ko jna chaya and dania ko,NCA
18 episode kub aye ga,NCA
br br,NCA
agr main wakar zaka show main jaoo na to koye bhi nahi jeet saqta mere se mera naam umair mera numbr03337524516,NCA
aamir or dania m sy ek bany ga winer very nice person,NCA
inhony tw big boss ko b pichy chordia allah mf kry,NCA
mj to kashaf shrek lagti hai specially 1 23 38 is time par,NCA
rabail darpok hy,NCA
agla episode upload kr bhii do,NCA
bai ep 18 kb ane h,NCA
amir ko nekalo,NCA
rabail kick out,NCA
fully scripted show,NCA
daniabrrabail dno ko last tk dkhna h,NCA
vote for rabail,NCA
rabil sheikh my vote,NCA
rabail ko nikalo and daniya should win,NCA
yahya please,NCA
rabail should be winner,NCA
rubail should b out of the house,NCA
abiha ko wapis la aao please,NCA
abihaa ko wapis lao,NCA
waiting for next video,NCA
double standard rabail should be kicked dania and abeeha deserve,NCA
daniya deserve the champions,NCA
when episode no 18 coming,NCA
or usko yahya k hatho ko ni kuj bolna chahiye allah bchay,NCA
dania,NCA
amir ki bund nazar aah ri a chutiya lodi,NCA
a chutiya lodi,NCA
abiha nay abhi tak koi jhoot ni bolabrwohi show se bahirbrbaqi sb jhooty andar,NCA
comeback abihabrcomeback abiha,NCA
abiha ko wapis la aoooo,NCA
abhiya is deserve,NCA
amir sayal,NCA
dania really deserves,NCA
kashab ko to mand k ragro,NCA
ustad larkiyo ko apni personal bat kabhi na btao kabhi bhi nahi ye to jhagry me sub khol deti hy,NCA
rabail ko out kro,NCA
yar daniyal ko me bhot acha samjhta tha,NCA
yahya rubisha or daniya ko final may hona chaye,NCA
hayeeee arman brak pathan ki zaroorat hain yaha par,NCA
a chutiya lodi,NCA
rabail because its my favourite to me support kru ga rabail,NCA
londy baaz plz see a chutiya lodi sec,CA
irritating bkvass chng kro yh sb fresh hony k lea dakhty hain irritate hony k lea ni,NCA
abeeha should come back,NCA
where is episode of the week,NCA
dania is very good pleyer rabail ko tw bahar huna chahiye,NCA
backwas pisode,NCA
yahya is best,NCA
daniya hi jeete gi,NCA
bilal amp dania,NCA
dania bahut achi ha,NCA
a chutiya lodi camera man spotted in mirror,CA
rabil ko out karo,NCA
dania is the best usy he win krna chye,NCA
galia nh bako yr bs,NCA
dania,NCA
me hota to din rt ka sakoon chin leta,NCA
daniya bast,NCA
larai karny k liye bulaya ha inko smbhalo bacho ko bad me show karwao,NCA
abiha come onbrhum tumhary sth heybrrabail ki band baja dojanaa kaii naii tum,NCA
daniya deserving ha,NCA
rabil ko bhir hona cahya,NCA
abiha is brave girl brand she deserve win brgood job abiha,NCA
kashif ko nahi hona chaye,NCA
banda rabail jesa hona chahiye k koi soche b nhi uski chiz ko hath lagane k bare me,NCA
daniya is best support daniya guys,NCA
if word tatta had a face amir sayyal rabial ka tatta,CA
abiha ko in kro,NCA
pakistan ka itna bara game show hai aur yeah sb bilkul sahi nhi khel rhy sycoo,NCA
ek chance milla naagr is show mae abhi jane ka to phir btao ga in sb ko ky game kase kehlty hai,NCA
amir quotlucy bedaanquot,NCA
rabail ko win karna chahiye game,NCA
idk why but now i like bilal more,NCA
yahya ko kick out kro,NCA
dania is deserving but rabail needs to be out,NCA
episode 18 kb ana hai,NCA
rabail over ho re,NCA
why does this show has no format,NCA
vote for rabail,NCA
abhiha ko tu nikalo,NCA
abiha should stay,NCA
dania ko agy jana chahiye,NCA
new episode kr araha he,NCA
ya episode bilkol bykar howa,NCA
sindhi ko waps loo bhaee kuch bhu karo sindhi ko lossr sae hatao,NCA
daniya final men jane k lye diserve karti hy,NCA
kisi ko nikalo yan na nikalo yahya ko nikal do,NCA
rabil ko nakal jana chia ha,NCA
daniya ya phir yahya ko jeetna chaiyen donu achey hain,NCA
rabail ko reh na chahye final tak wo tw jann hai show ki,NCA
plzzz rabail ko kbhiii champion na bnana,NCA
plz rabail ko out kr dein aisi lrki ko kbhi champion nhi bnana chahein,NCA
nikal jahil,CA
